HealthTopic,Population,Indicator,Unit,Time,RegionName,NumValue
Measles,All cases,Reported confirmed cases,N,2017-01-01,Denmark,4
Measles,All cases,Reported confirmed cases,N,2017-01-01,Estonia,1
Measles,All cases,Reported confirmed cases,N,2017-01-01,Greece,568
Measles,All cases,Reported confirmed cases,N,2017-01-01,Spain,149
Measles,All cases,Reported confirmed cases,N,2017-01-01,EU/EEA (without UK),10780
Measles,All cases,Reported confirmed cases,N,2017-01-01,EU/EEA (with UK until 2019),11060
Measles,All cases,Reported confirmed cases,N,2017-01-01,Finland,10
Measles,All cases,Reported confirmed cases,N,2017-01-01,France,339
Measles,All cases,Reported confirmed cases,N,2017-01-01,Croatia,7
Measles,All cases,Reported confirmed cases,N,2017-01-01,Hungary,36
Measles,All cases,Reported confirmed cases,N,2017-01-01,Ireland,23
Measles,All cases,Reported confirmed cases,N,2017-01-01,Iceland,3
Measles,All cases,Reported confirmed cases,N,2017-01-01,Italy,4358
Measles,All cases,Reported confirmed cases,N,2017-01-01,Lithuania,2
Measles,All cases,Reported confirmed cases,N,2017-01-01,Luxembourg,4
Measles,All cases,Reported confirmed cases,N,2017-01-01,Latvia,0
Measles,All cases,Reported confirmed cases,N,2017-01-01,Malta,0
Measles,All cases,Reported confirmed cases,N,2017-01-01,Netherlands,15
Measles,All cases,Reported confirmed cases,N,2017-01-01,Norway,1
Measles,All cases,Reported confirmed cases,N,2017-01-01,Poland,40
Measles,All cases,Reported confirmed cases,N,2017-01-01,Portugal,29
Measles,All cases,Reported confirmed cases,N,2017-01-01,Romania,3901
Measles,All cases,Reported confirmed cases,N,2017-01-01,Sweden,41
Measles,All cases,Reported confirmed cases,N,2017-01-01,Slovenia,8
Measles,All cases,Reported confirmed cases,N,2017-01-01,Slovakia,6
Measles,All cases,Reported confirmed cases,N,2017-01-01,United Kingdom,280
Measles,All cases,Reported confirmed cases,N,2018-01-01,Austria,70
Measles,All cases,Reported confirmed cases,N,2018-01-01,Belgium,95
Measles,All cases,Reported confirmed cases,N,2018-01-01,Bulgaria,13
Measles,All cases,Reported confirmed cases,N,2018-01-01,Cyprus,15
Measles,All cases,Reported confirmed cases,N,2018-01-01,Czechia,200
Measles,All cases,Reported confirmed cases,N,2018-01-01,Germany,459
Measles,All cases,Reported confirmed cases,N,2018-01-01,Denmark,8
Measles,All cases,Reported confirmed cases,N,2018-01-01,Estonia,10
Measles,All cases,Reported confirmed cases,N,2018-01-01,Greece,1300
Measles,All cases,Reported confirmed cases,N,2018-01-01,Spain,220
Measles,All cases,Reported confirmed cases,N,2018-01-01,EU/EEA (without UK),11756
Measles,All cases,Reported confirmed cases,N,2018-01-01,EU/EEA (with UK until 2019),12709
Measles,All cases,Reported confirmed cases,N,2018-01-01,Finland,15
Measles,All cases,Reported confirmed cases,N,2018-01-01,France,1462
Measles,All cases,Reported confirmed cases,N,2018-01-01,Croatia,23
Measles,All cases,Reported confirmed cases,N,2018-01-01,Hungary,14
Measles,All cases,Reported confirmed cases,N,2018-01-01,Ireland,73
Measles,All cases,Reported confirmed cases,N,2018-01-01,Iceland,0
Measles,All cases,Reported confirmed cases,N,2018-01-01,Italy,2081
Measles,All cases,Reported confirmed cases,N,2018-01-01,Lithuania,30
Measles,All cases,Reported confirmed cases,N,2018-01-01,Luxembourg,4
Measles,All cases,Reported confirmed cases,N,2018-01-01,Latvia,25
Measles,All cases,Reported confirmed cases,N,2018-01-01,Malta,5
Measles,All cases,Reported confirmed cases,N,2018-01-01,Netherlands,23
Measles,All cases,Reported confirmed cases,N,2018-01-01,Norway,10
Measles,All cases,Reported confirmed cases,N,2018-01-01,Poland,214
Measles,All cases,Reported confirmed cases,N,2018-01-01,Portugal,160
Measles,All cases,Reported confirmed cases,N,2018-01-01,Romania,4778
Measles,All cases,Reported confirmed cases,N,2018-01-01,Sweden,41
Measles,All cases,Reported confirmed cases,N,2018-01-01,Slovenia,9
Measles,All cases,Reported confirmed cases,N,2018-01-01,Slovakia,399
Measles,All cases,Reported confirmed cases,N,2018-01-01,United Kingdom,953
Measles,All cases,Reported confirmed cases,N,2019-01-01,Austria,140
Measles,All cases,Reported confirmed cases,N,2019-01-01,Belgium,382
Measles,All cases,Reported confirmed cases,N,2019-01-01,Bulgaria,1119
Measles,All cases,Reported confirmed cases,N,2019-01-01,Cyprus,5
Measles,All cases,Reported confirmed cases,N,2019-01-01,Czechia,511
Measles,All cases,Reported confirmed cases,N,2019-01-01,Germany,407
Measles,All cases,Reported confirmed cases,N,2019-01-01,Denmark,15
Measles,All cases,Reported confirmed cases,N,2019-01-01,Estonia,26
Measles,All cases,Reported confirmed cases,N,2019-01-01,Greece,28
Measles,All cases,Reported confirmed cases,N,2019-01-01,Spain,276
Measles,All cases,Reported confirmed cases,N,2019-01-01,EU/EEA (without UK),9685
Measles,All cases,Reported confirmed cases,N,2019-01-01,EU/EEA (with UK until 2019),10566
Measles,All cases,Reported confirmed cases,N,2019-01-01,Finland,12
Measles,All cases,Reported confirmed cases,N,2019-01-01,France,1659
Measles,All cases,Reported confirmed cases,N,2019-01-01,Croatia,52
Measles,All cases,Reported confirmed cases,N,2019-01-01,Hungary,23
Measles,All cases,Reported confirmed cases,N,2019-01-01,Ireland,42
Measles,All cases,Reported confirmed cases,N,2019-01-01,Iceland,9
Measles,All cases,Reported confirmed cases,N,2019-01-01,Italy,1430
Measles,All cases,Reported confirmed cases,N,2019-01-01,Lithuania,834
Measles,All cases,Reported confirmed cases,N,2019-01-01,Luxembourg,25
Measles,All cases,Reported confirmed cases,N,2019-01-01,Latvia,3
Measles,All cases,Reported confirmed cases,N,2019-01-01,Malta,32
Measles,All cases,Reported confirmed cases,N,2019-01-01,Netherlands,70
Measles,All cases,Reported confirmed cases,N,2019-01-01,Norway,14
Measles,All cases,Reported confirmed cases,N,2019-01-01,Poland,951
Measles,All cases,Reported confirmed cases,N,2019-01-01,Portugal,10
Measles,All cases,Reported confirmed cases,N,2019-01-01,Romania,1270
Measles,All cases,Reported confirmed cases,N,2019-01-01,Sweden,19
Measles,All cases,Reported confirmed cases,N,2019-01-01,Slovenia,48
Measles,All cases,Reported confirmed cases,N,2019-01-01,Slovakia,273
Measles,All cases,Reported confirmed cases,N,2019-01-01,United Kingdom,881
Measles,All cases,Reported confirmed cases,N,2020-01-01,Austria,20
Measles,All cases,Reported confirmed cases,N,2020-01-01,Belgium,20
Measles,All cases,Reported confirmed cases,N,2020-01-01,Bulgaria,238
Measles,All cases,Reported confirmed cases,N,2020-01-01,Cyprus,1
Measles,All cases,Reported confirmed cases,N,2020-01-01,Czechia,4
Measles,All cases,Reported confirmed cases,N,2020-01-01,Germany,57
Measles,All cases,Reported confirmed cases,N,2020-01-01,Denmark,4
Measles,All cases,Reported confirmed cases,N,2020-01-01,Estonia,0
Measles,All cases,Reported confirmed cases,N,2020-01-01,Greece,2
Measles,All cases,Reported confirmed cases,N,2020-01-01,Spain,90
Measles,All cases,Reported confirmed cases,N,2020-01-01,EU/EEA (without UK),1479
Measles,All cases,Reported confirmed cases,N,2020-01-01,EU/EEA (with UK until 2019),1563
Measles,All cases,Reported confirmed cases,N,2020-01-01,Finland,5
Measles,All cases,Reported confirmed cases,N,2020-01-01,France,186
Measles,All cases,Reported confirmed cases,N,2020-01-01,Croatia,0
Measles,All cases,Reported confirmed cases,N,2020-01-01,Hungary,0
Measles,All cases,Reported confirmed cases,N,2020-01-01,Ireland,2
Measles,All cases,Reported confirmed cases,N,2020-01-01,Iceland,0
Measles,All cases,Reported confirmed cases,N,2020-01-01,Italy,83
Measles,All cases,Reported confirmed cases,N,2020-01-01,Lithuania,2
Measles,All cases,Reported confirmed cases,N,2020-01-01,Luxembourg,0
Measles,All cases,Reported confirmed cases,N,2020-01-01,Latvia,0
Measles,All cases,Reported confirmed cases,N,2020-01-01,Malta,2
Measles,All cases,Reported confirmed cases,N,2020-01-01,Netherlands,2
Measles,All cases,Reported confirmed cases,N,2020-01-01,Norway,4
Measles,All cases,Reported confirmed cases,N,2020-01-01,Poland,15
Measles,All cases,Reported confirmed cases,N,2020-01-01,Portugal,7
Measles,All cases,Reported confirmed cases,N,2020-01-01,Romania,724
Measles,All cases,Reported confirmed cases,N,2020-01-01,Sweden,5
Measles,All cases,Reported confirmed cases,N,2020-01-01,Slovenia,6
Measles,All cases,Reported confirmed cases,N,2020-01-01,Slovakia,0
Measles,All cases,Reported confirmed cases,N,2020-01-01,United Kingdom,84
Measles,All cases,Reported confirmed cases,N,2021-01-01,Austria,1
Measles,All cases,Reported confirmed cases,N,2021-01-01,Belgium,4
Measles,All cases,Reported confirmed cases,N,2021-01-01,Bulgaria,0
Measles,All cases,Reported confirmed cases,N,2021-01-01,Cyprus,1
Measles,All cases,Reported confirmed cases,N,2021-01-01,Czechia,0
Measles,All cases,Reported confirmed cases,N,2021-01-01,Germany,6
Measles,All cases,Reported confirmed cases,N,2021-01-01,Denmark,0
Measles,All cases,Reported confirmed cases,N,2021-01-01,Estonia,0
Measles,All cases,Reported confirmed cases,N,2021-01-01,Greece,0
Measles,All cases,Reported confirmed cases,N,2021-01-01,Spain,2
Measles,All cases,Reported confirmed cases,N,2021-01-01,EU/EEA (without UK),41
Measles,All cases,Reported confirmed cases,N,2021-01-01,EU/EEA (with UK until 2019),41
Measles,All cases,Reported confirmed cases,N,2021-01-01,Finland,3
Measles,All cases,Reported confirmed cases,N,2021-01-01,France,12
Measles,All cases,Reported confirmed cases,N,2021-01-01,Croatia,0
Measles,All cases,Reported confirmed cases,N,2021-01-01,Hungary,0
Measles,All cases,Reported confirmed cases,N,2021-01-01,Ireland,0
Measles,All cases,Reported confirmed cases,N,2021-01-01,Iceland,0
Measles,All cases,Reported confirmed cases,N,2021-01-01,Italy,5
Measles,All cases,Reported confirmed cases,N,2021-01-01,Lithuania,0
Measles,All cases,Reported confirmed cases,N,2021-01-01,Luxembourg,0
Measles,All cases,Reported confirmed cases,N,2021-01-01,Latvia,0
Measles,All cases,Reported confirmed cases,N,2021-01-01,Malta,0
Measles,All cases,Reported confirmed cases,N,2021-01-01,Netherlands,0
Measles,All cases,Reported confirmed cases,N,2021-01-01,Norway,0
Measles,All cases,Reported confirmed cases,N,2021-01-01,Poland,7
Measles,All cases,Reported confirmed cases,N,2021-01-01,Portugal,0
Measles,All cases,Reported confirmed cases,N,2021-01-01,Romania,0
Measles,All cases,Reported confirmed cases,N,2021-01-01,Sweden,0
Measles,All cases,Reported confirmed cases,N,2021-01-01,Slovenia,0
Measles,All cases,Reported confirmed cases,N,2021-01-01,Slovakia,0
Measles,All cases,Reported confirmed cases,N,2022-01-01,Austria,1
Measles,All cases,Reported confirmed cases,N,2022-01-01,Belgium,8
Measles,All cases,Reported confirmed cases,N,2022-01-01,Bulgaria,1
Measles,All cases,Reported confirmed cases,N,2022-01-01,Cyprus,0
Measles,All cases,Reported confirmed cases,N,2022-01-01,Czechia,0
Measles,All cases,Reported confirmed cases,N,2022-01-01,Germany,10
Measles,All cases,Reported confirmed cases,N,2022-01-01,Denmark,0
Measles,All cases,Reported confirmed cases,N,2022-01-01,Estonia,0
Measles,All cases,Reported confirmed cases,N,2022-01-01,Greece,0
Measles,All cases,Reported confirmed cases,N,2022-01-01,Spain,1
Measles,All cases,Reported confirmed cases,N,2022-01-01,EU/EEA (without UK),75
Measles,All cases,Reported confirmed cases,N,2022-01-01,EU/EEA (with UK until 2019),75
Measles,All cases,Reported confirmed cases,N,2022-01-01,Finland,1
Measles,All cases,Reported confirmed cases,N,2022-01-01,France,15
Measles,All cases,Reported confirmed cases,N,2022-01-01,Croatia,0
Measles,All cases,Reported confirmed cases,N,2022-01-01,Hungary,0
Measles,All cases,Reported confirmed cases,N,2022-01-01,Ireland,1
Measles,All cases,Reported confirmed cases,N,2022-01-01,Iceland,0
Measles,All cases,Reported confirmed cases,N,2022-01-01,Italy,12
Measles,All cases,Reported confirmed cases,N,2022-01-01,Liechtenstein,0
Measles,All cases,Reported confirmed cases,N,2022-01-01,Lithuania,0
Measles,All cases,Reported confirmed cases,N,2022-01-01,Luxembourg,0
Measles,All cases,Reported confirmed cases,N,2022-01-01,Latvia,0
Measles,All cases,Reported confirmed cases,N,2022-01-01,Malta,0
Measles,All cases,Reported confirmed cases,N,2022-01-01,Netherlands,6
Measles,All cases,Reported confirmed cases,N,2022-01-01,Norway,1
Measles,All cases,Reported confirmed cases,N,2022-01-01,Poland,7
Measles,All cases,Reported confirmed cases,N,2022-01-01,Portugal,0
Measles,All cases,Reported confirmed cases,N,2022-01-01,Romania,8
Measles,All cases,Reported confirmed cases,N,2022-01-01,Sweden,3
Measles,All cases,Reported confirmed cases,N,2022-01-01,Slovenia,0
Measles,All cases,Reported confirmed cases,N,2022-01-01,Slovakia,0
Measles,All cases,Reported confirmed cases,N,2023-01-01,Austria,186
Measles,All cases,Reported confirmed cases,N,2023-01-01,Belgium,52
Measles,All cases,Reported confirmed cases,N,2023-01-01,Bulgaria,0
Measles,All cases,Reported confirmed cases,N,2023-01-01,Cyprus,0
Measles,All cases,Reported confirmed cases,N,2023-01-01,Czechia,1
Measles,All cases,Reported confirmed cases,N,2023-01-01,Germany,73
Measles,All cases,Reported confirmed cases,N,2023-01-01,Denmark,5
Measles,All cases,Reported confirmed cases,N,2023-01-01,Estonia,4
Measles,All cases,Reported confirmed cases,N,2023-01-01,Greece,0
Measles,All cases,Reported confirmed cases,N,2023-01-01,Spain,10
Measles,All cases,Reported confirmed cases,N,2023-01-01,EU/EEA (without UK),1607
Measles,All cases,Reported confirmed cases,N,2023-01-01,EU/EEA (with UK until 2019),1607
Measles,All cases,Reported confirmed cases,N,2023-01-01,Finland,1
Measles,All cases,Reported confirmed cases,N,2023-01-01,France,101
Measles,All cases,Reported confirmed cases,N,2023-01-01,Croatia,3
Measles,All cases,Reported confirmed cases,N,2023-01-01,Hungary,1
Measles,All cases,Reported confirmed cases,N,2023-01-01,Ireland,1
Measles,All cases,Reported confirmed cases,N,2023-01-01,Iceland,0
Measles,All cases,Reported confirmed cases,N,2023-01-01,Italy,39
Measles,All cases,Reported confirmed cases,N,2023-01-01,Liechtenstein,3
Measles,All cases,Reported confirmed cases,N,2023-01-01,Lithuania,3
Measles,All cases,Reported confirmed cases,N,2023-01-01,Luxembourg,0
Measles,All cases,Reported confirmed cases,N,2023-01-01,Latvia,1
Measles,All cases,Reported confirmed cases,N,2023-01-01,Malta,0
Measles,All cases,Reported confirmed cases,N,2023-01-01,Netherlands,6
Measles,All cases,Reported confirmed cases,N,2023-01-01,Norway,2
Measles,All cases,Reported confirmed cases,N,2023-01-01,Poland,20
Measles,All cases,Reported confirmed cases,N,2023-01-01,Portugal,NA
Measles,All cases,Reported confirmed cases,N,2023-01-01,Romania,1078
Measles,All cases,Reported confirmed cases,N,2023-01-01,Sweden,11
Measles,All cases,Reported confirmed cases,N,2023-01-01,Slovenia,0
Measles,All cases,Reported confirmed cases,N,2023-01-01,Slovakia,6
Measles,Vaccination coverage,Vaccination coverage first dose,%,1999-01-01,Austria,65
Measles,Vaccination coverage,Vaccination coverage first dose,%,1999-01-01,Belgium,82
Measles,Vaccination coverage,Vaccination coverage first dose,%,1999-01-01,Bulgaria,96
Measles,Vaccination coverage,Vaccination coverage first dose,%,1999-01-01,Cyprus,87
Measles,Vaccination coverage,Vaccination coverage first dose,%,1999-01-01,Czechia,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,1999-01-01,Germany,92
Measles,Vaccination coverage,Vaccination coverage first dose,%,1999-01-01,Denmark,92
Measles,Vaccination coverage,Vaccination coverage first dose,%,1999-01-01,Estonia,92
Measles,Vaccination coverage,Vaccination coverage first dose,%,1999-01-01,Greece,88
Measles,Vaccination coverage,Vaccination coverage first dose,%,1999-01-01,Spain,95
Measles,Vaccination coverage,Vaccination coverage first dose,%,1999-01-01,EU/EEA (without UK),88.557267
Measles,Vaccination coverage,Vaccination coverage first dose,%,1999-01-01,EU/EEA (with UK until 2019),88.490822
Measles,Vaccination coverage,Vaccination coverage first dose,%,1999-01-01,Finland,96
Measles,Vaccination coverage,Vaccination coverage first dose,%,1999-01-01,France,83
Measles,Vaccination coverage,Vaccination coverage first dose,%,1999-01-01,Croatia,92
Measles,Vaccination coverage,Vaccination coverage first dose,%,1999-01-01,Hungary,99
Measles,Vaccination coverage,Vaccination coverage first dose,%,1999-01-01,Ireland,77
Measles,Vaccination coverage,Vaccination coverage first dose,%,1999-01-01,Iceland,94
Measles,Vaccination coverage,Vaccination coverage first dose,%,1999-01-01,Italy,70
Measles,Vaccination coverage,Vaccination coverage first dose,%,1999-01-01,Lithuania,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,1999-01-01,Luxembourg,92
Measles,Vaccination coverage,Vaccination coverage first dose,%,1999-01-01,Latvia,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,1999-01-01,Malta,67
Measles,Vaccination coverage,Vaccination coverage first dose,%,1999-01-01,Netherlands,96
Measles,Vaccination coverage,Vaccination coverage first dose,%,1999-01-01,Norway,90
Measles,Vaccination coverage,Vaccination coverage first dose,%,1999-01-01,Poland,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,1999-01-01,Portugal,92
Measles,Vaccination coverage,Vaccination coverage first dose,%,1999-01-01,Romania,98
Measles,Vaccination coverage,Vaccination coverage first dose,%,1999-01-01,Sweden,89
Measles,Vaccination coverage,Vaccination coverage first dose,%,1999-01-01,Slovenia,98
Measles,Vaccination coverage,Vaccination coverage first dose,%,1999-01-01,Slovakia,99
Measles,Vaccination coverage,Vaccination coverage first dose,%,1999-01-01,United Kingdom,88
Measles,Vaccination coverage,Vaccination coverage first dose,%,2000-01-01,Austria,75
Measles,Vaccination coverage,Vaccination coverage first dose,%,2000-01-01,Belgium,82
Measles,Vaccination coverage,Vaccination coverage first dose,%,2000-01-01,Bulgaria,89
Measles,Vaccination coverage,Vaccination coverage first dose,%,2000-01-01,Cyprus,86
Measles,Vaccination coverage,Vaccination coverage first dose,%,2000-01-01,Czechia,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,2000-01-01,Germany,92
Measles,Vaccination coverage,Vaccination coverage first dose,%,2000-01-01,Denmark,99
Measles,Vaccination coverage,Vaccination coverage first dose,%,2000-01-01,Estonia,93
Measles,Vaccination coverage,Vaccination coverage first dose,%,2000-01-01,Greece,89
Measles,Vaccination coverage,Vaccination coverage first dose,%,2000-01-01,Spain,94
Measles,Vaccination coverage,Vaccination coverage first dose,%,2000-01-01,EU/EEA (without UK),89.190138
Measles,Vaccination coverage,Vaccination coverage first dose,%,2000-01-01,EU/EEA (with UK until 2019),89.047943
Measles,Vaccination coverage,Vaccination coverage first dose,%,2000-01-01,Finland,96
Measles,Vaccination coverage,Vaccination coverage first dose,%,2000-01-01,France,84
Measles,Vaccination coverage,Vaccination coverage first dose,%,2000-01-01,Croatia,93
Measles,Vaccination coverage,Vaccination coverage first dose,%,2000-01-01,Hungary,99
Measles,Vaccination coverage,Vaccination coverage first dose,%,2000-01-01,Ireland,79
Measles,Vaccination coverage,Vaccination coverage first dose,%,2000-01-01,Iceland,91
Measles,Vaccination coverage,Vaccination coverage first dose,%,2000-01-01,Italy,74
Measles,Vaccination coverage,Vaccination coverage first dose,%,2000-01-01,Lithuania,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,2000-01-01,Luxembourg,93
Measles,Vaccination coverage,Vaccination coverage first dose,%,2000-01-01,Latvia,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,2000-01-01,Malta,74
Measles,Vaccination coverage,Vaccination coverage first dose,%,2000-01-01,Netherlands,96
Measles,Vaccination coverage,Vaccination coverage first dose,%,2000-01-01,Norway,88
Measles,Vaccination coverage,Vaccination coverage first dose,%,2000-01-01,Poland,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,2000-01-01,Portugal,87
Measles,Vaccination coverage,Vaccination coverage first dose,%,2000-01-01,Romania,98
Measles,Vaccination coverage,Vaccination coverage first dose,%,2000-01-01,Sweden,91
Measles,Vaccination coverage,Vaccination coverage first dose,%,2000-01-01,Slovenia,95
Measles,Vaccination coverage,Vaccination coverage first dose,%,2000-01-01,Slovakia,98
Measles,Vaccination coverage,Vaccination coverage first dose,%,2000-01-01,United Kingdom,88
Measles,Vaccination coverage,Vaccination coverage first dose,%,2001-01-01,Austria,79
Measles,Vaccination coverage,Vaccination coverage first dose,%,2001-01-01,Belgium,82
Measles,Vaccination coverage,Vaccination coverage first dose,%,2001-01-01,Bulgaria,90
Measles,Vaccination coverage,Vaccination coverage first dose,%,2001-01-01,Cyprus,86
Measles,Vaccination coverage,Vaccination coverage first dose,%,2001-01-01,Czechia,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,2001-01-01,Germany,94
Measles,Vaccination coverage,Vaccination coverage first dose,%,2001-01-01,Denmark,94
Measles,Vaccination coverage,Vaccination coverage first dose,%,2001-01-01,Estonia,95
Measles,Vaccination coverage,Vaccination coverage first dose,%,2001-01-01,Greece,91
Measles,Vaccination coverage,Vaccination coverage first dose,%,2001-01-01,Spain,96
Measles,Vaccination coverage,Vaccination coverage first dose,%,2001-01-01,EU/EEA (without UK),90.451369
Measles,Vaccination coverage,Vaccination coverage first dose,%,2001-01-01,EU/EEA (with UK until 2019),89.799012
Measles,Vaccination coverage,Vaccination coverage first dose,%,2001-01-01,Finland,96
Measles,Vaccination coverage,Vaccination coverage first dose,%,2001-01-01,France,85
Measles,Vaccination coverage,Vaccination coverage first dose,%,2001-01-01,Croatia,94
Measles,Vaccination coverage,Vaccination coverage first dose,%,2001-01-01,Hungary,99
Measles,Vaccination coverage,Vaccination coverage first dose,%,2001-01-01,Ireland,73
Measles,Vaccination coverage,Vaccination coverage first dose,%,2001-01-01,Iceland,88
Measles,Vaccination coverage,Vaccination coverage first dose,%,2001-01-01,Italy,77
Measles,Vaccination coverage,Vaccination coverage first dose,%,2001-01-01,Lithuania,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,2001-01-01,Luxembourg,94
Measles,Vaccination coverage,Vaccination coverage first dose,%,2001-01-01,Latvia,98
Measles,Vaccination coverage,Vaccination coverage first dose,%,2001-01-01,Malta,70
Measles,Vaccination coverage,Vaccination coverage first dose,%,2001-01-01,Netherlands,95
Measles,Vaccination coverage,Vaccination coverage first dose,%,2001-01-01,Norway,90
Measles,Vaccination coverage,Vaccination coverage first dose,%,2001-01-01,Poland,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,2001-01-01,Portugal,90
Measles,Vaccination coverage,Vaccination coverage first dose,%,2001-01-01,Romania,98
Measles,Vaccination coverage,Vaccination coverage first dose,%,2001-01-01,Sweden,94
Measles,Vaccination coverage,Vaccination coverage first dose,%,2001-01-01,Slovenia,94
Measles,Vaccination coverage,Vaccination coverage first dose,%,2001-01-01,Slovakia,99
Measles,Vaccination coverage,Vaccination coverage first dose,%,2001-01-01,United Kingdom,85
Measles,Vaccination coverage,Vaccination coverage first dose,%,2002-01-01,Austria,78
Measles,Vaccination coverage,Vaccination coverage first dose,%,2002-01-01,Belgium,82
Measles,Vaccination coverage,Vaccination coverage first dose,%,2002-01-01,Bulgaria,92
Measles,Vaccination coverage,Vaccination coverage first dose,%,2002-01-01,Cyprus,86
Measles,Vaccination coverage,Vaccination coverage first dose,%,2002-01-01,Czechia,98
Measles,Vaccination coverage,Vaccination coverage first dose,%,2002-01-01,Germany,94
Measles,Vaccination coverage,Vaccination coverage first dose,%,2002-01-01,Denmark,95
Measles,Vaccination coverage,Vaccination coverage first dose,%,2002-01-01,Estonia,95
Measles,Vaccination coverage,Vaccination coverage first dose,%,2002-01-01,Greece,92
Measles,Vaccination coverage,Vaccination coverage first dose,%,2002-01-01,Spain,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,2002-01-01,EU/EEA (without UK),91.434417
Measles,Vaccination coverage,Vaccination coverage first dose,%,2002-01-01,EU/EEA (with UK until 2019),90.662459
Measles,Vaccination coverage,Vaccination coverage first dose,%,2002-01-01,Finland,96
Measles,Vaccination coverage,Vaccination coverage first dose,%,2002-01-01,France,86
Measles,Vaccination coverage,Vaccination coverage first dose,%,2002-01-01,Croatia,95
Measles,Vaccination coverage,Vaccination coverage first dose,%,2002-01-01,Hungary,99
Measles,Vaccination coverage,Vaccination coverage first dose,%,2002-01-01,Ireland,73
Measles,Vaccination coverage,Vaccination coverage first dose,%,2002-01-01,Iceland,91
Measles,Vaccination coverage,Vaccination coverage first dose,%,2002-01-01,Italy,81
Measles,Vaccination coverage,Vaccination coverage first dose,%,2002-01-01,Lithuania,98
Measles,Vaccination coverage,Vaccination coverage first dose,%,2002-01-01,Luxembourg,94
Measles,Vaccination coverage,Vaccination coverage first dose,%,2002-01-01,Latvia,98
Measles,Vaccination coverage,Vaccination coverage first dose,%,2002-01-01,Malta,65
Measles,Vaccination coverage,Vaccination coverage first dose,%,2002-01-01,Netherlands,95
Measles,Vaccination coverage,Vaccination coverage first dose,%,2002-01-01,Norway,87
Measles,Vaccination coverage,Vaccination coverage first dose,%,2002-01-01,Poland,98
Measles,Vaccination coverage,Vaccination coverage first dose,%,2002-01-01,Portugal,93
Measles,Vaccination coverage,Vaccination coverage first dose,%,2002-01-01,Romania,98
Measles,Vaccination coverage,Vaccination coverage first dose,%,2002-01-01,Sweden,95
Measles,Vaccination coverage,Vaccination coverage first dose,%,2002-01-01,Slovenia,93
Measles,Vaccination coverage,Vaccination coverage first dose,%,2002-01-01,Slovakia,99
Measles,Vaccination coverage,Vaccination coverage first dose,%,2002-01-01,United Kingdom,85
Measles,Vaccination coverage,Vaccination coverage first dose,%,2003-01-01,Austria,79
Measles,Vaccination coverage,Vaccination coverage first dose,%,2003-01-01,Belgium,82
Measles,Vaccination coverage,Vaccination coverage first dose,%,2003-01-01,Bulgaria,96
Measles,Vaccination coverage,Vaccination coverage first dose,%,2003-01-01,Cyprus,86
Measles,Vaccination coverage,Vaccination coverage first dose,%,2003-01-01,Czechia,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,2003-01-01,Germany,95
Measles,Vaccination coverage,Vaccination coverage first dose,%,2003-01-01,Denmark,96
Measles,Vaccination coverage,Vaccination coverage first dose,%,2003-01-01,Estonia,95
Measles,Vaccination coverage,Vaccination coverage first dose,%,2003-01-01,Greece,94
Measles,Vaccination coverage,Vaccination coverage first dose,%,2003-01-01,Spain,98
Measles,Vaccination coverage,Vaccination coverage first dose,%,2003-01-01,EU/EEA (without UK),92.415132
Measles,Vaccination coverage,Vaccination coverage first dose,%,2003-01-01,EU/EEA (with UK until 2019),91.164528
Measles,Vaccination coverage,Vaccination coverage first dose,%,2003-01-01,Finland,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,2003-01-01,France,87
Measles,Vaccination coverage,Vaccination coverage first dose,%,2003-01-01,Croatia,94
Measles,Vaccination coverage,Vaccination coverage first dose,%,2003-01-01,Hungary,99
Measles,Vaccination coverage,Vaccination coverage first dose,%,2003-01-01,Ireland,78
Measles,Vaccination coverage,Vaccination coverage first dose,%,2003-01-01,Iceland,93
Measles,Vaccination coverage,Vaccination coverage first dose,%,2003-01-01,Italy,84
Measles,Vaccination coverage,Vaccination coverage first dose,%,2003-01-01,Lithuania,98
Measles,Vaccination coverage,Vaccination coverage first dose,%,2003-01-01,Luxembourg,95
Measles,Vaccination coverage,Vaccination coverage first dose,%,2003-01-01,Latvia,98
Measles,Vaccination coverage,Vaccination coverage first dose,%,2003-01-01,Malta,90
Measles,Vaccination coverage,Vaccination coverage first dose,%,2003-01-01,Netherlands,96
Measles,Vaccination coverage,Vaccination coverage first dose,%,2003-01-01,Norway,86
Measles,Vaccination coverage,Vaccination coverage first dose,%,2003-01-01,Poland,97
Measles,Vaccination coverage,Vaccination coverage first dose,%,2003-01-01,Portugal,96
